Date,Open,High,Low,Close,Volume,Currency,Name
2021-11-02,0.9993,0.9996,0.9991,0.9991,157431376,USD,usd coin
2021-11-03,0.9991,0.9997,0.9991,0.9994,193908256,USD,usd coin
2021-11-04,0.9994,0.9996,0.9992,0.9992,163226176,USD,usd coin
2021-11-05,0.9992,0.9994,0.9991,0.9992,119039624,USD,usd coin
2021-11-06,0.9992,0.9993,0.999,0.9992,91244752,USD,usd coin
2021-11-07,0.9993,0.9994,0.9992,0.9992,132759032,USD,usd coin
2021-11-08,0.9992,0.9995,0.999,0.9995,210878544,USD,usd coin
2021-11-09,0.9994,1.0001,0.999,1.0,191555648,USD,usd coin
2021-11-10,1.0,1.0004,0.9994,0.9997,222967232,USD,usd coin
2021-11-11,0.9997,0.9998,0.9992,0.9994,159556144,USD,usd coin
2021-11-12,0.9994,1.0001,0.9994,1.0,146205152,USD,usd coin
2021-11-13,1.0,1.0001,0.9998,0.9998,91508528,USD,usd coin
2021-11-14,0.9998,0.9999,0.9997,0.9997,72044368,USD,usd coin
2021-11-15,0.9997,1.0002,0.9996,0.9997,162897248,USD,usd coin
2021-11-16,0.9997,0.9999,0.9992,0.9995,209919104,USD,usd coin
2021-11-17,0.9995,0.9997,0.9995,0.9996,147150480,USD,usd coin
2021-11-18,0.9996,0.9997,0.9992,0.9995,198698384,USD,usd coin
2021-11-19,0.9995,0.9996,0.9989,0.9991,142957520,USD,usd coin
2021-11-20,0.9991,0.9996,0.9991,0.9995,141867936,USD,usd coin
2021-11-21,0.9995,0.9997,0.9992,0.9993,127008496,USD,usd coin
2021-11-22,0.9993,0.9996,0.9991,0.9994,157103264,USD,usd coin
2021-11-23,0.9994,1.0002,0.9994,1.0,210116448,USD,usd coin
2021-11-24,1.0,1.0001,0.9994,0.9997,216888048,USD,usd coin
2021-11-25,0.9998,0.9999,0.9991,0.9994,166345216,USD,usd coin
2021-11-26,0.9994,0.9996,0.9989,0.9994,223040224,USD,usd coin
2021-11-27,0.9994,0.9996,0.9992,0.9995,99502544,USD,usd coin
2021-11-28,0.9995,1.0001,0.9993,0.9994,117192272,USD,usd coin
2021-11-29,0.9994,0.9996,0.9991,0.9992,231979888,USD,usd coin
2021-11-30,0.9992,0.9994,0.9991,0.9993,180945872,USD,usd coin
